datetime,month,hour,river_flow,rainfall,temperature,reservoir_level,power_output
2023-06-20 22:00:00,6,22,227.02,5.34,34.87,48.68,87.23
2023-06-20 23:00:00,6,23,217.72,14.55,32.29,47.6,91.92
2023-06-21 00:00:00,6,0,198.75,1.91,31.75,43.49,77.16
2023-06-21 01:00:00,6,1,204.86,2.91,32.44,55.5,101.38
2023-06-21 02:00:00,6,2,194.12,3.27,35.16,53.84,86.21
2023-06-21 03:00:00,6,3,227.13,1.55,31.02,48.49,89.68
2023-06-21 04:00:00,6,4,195.99,4.95,30.86,45.5,78.37
2023-06-21 05:00:00,6,5,204.64,11.31,34.08,50.9,87.5
2023-06-21 06:00:00,6,6,222.92,1.97,33.64,47.51,88.93
2023-06-21 07:00:00,6,7,184.45,1.14,31.46,48.89,62.48
2023-06-21 08:00:00,6,8,231.18,2.32,30.82,43.68,87.99
2023-06-21 09:00:00,6,9,169.39,0.72,35.88,51.09,75.28
2023-06-21 10:00:00,6,10,232.59,12.73,33.71,51.19,99.24
2023-06-21 11:00:00,6,11,192.55,13.18,30.27,55.47,93.14
2023-06-21 12:00:00,6,12,195.15,22.14,30.41,49.25,83.14
2023-06-21 13:00:00,6,13,162.2,8.18,32.28,48.33,61.89
2023-06-21 14:00:00,6,14,190.9,8.28,34.47,42.22,66.1
2023-06-21 15:00:00,6,15,179.2,8.44,34.19,55.5,77.9
2023-06-21 16:00:00,6,16,187.85,3.07,35.26,54.46,92.62
2023-06-21 17:00:00,6,17,197.25,21.33,30.02,50.14,87.36
2023-06-21 18:00:00,6,18,219.16,10.27,33.45,43.35,75.16
2023-06-21 19:00:00,6,19,204.15,1.7,35.85,43.93,77.87
2023-06-21 20:00:00,6,20,206.15,1.36,35.67,47.26,82.64
2023-06-21 21:00:00,6,21,178.09,2.23,33.72,54.83,77.99
2023-06-21 22:00:00,6,22,182.38,3.69,37.7,51.45,78.87
2023-06-21 23:00:00,6,23,235.97,0.12,34.22,42.53,87.98
2023-06-22 00:00:00,6,0,185.3,1.21,35.09,52.02,85.08
2023-06-22 01:00:00,6,1,233.12,6.39,33.09,45.8,100.7
2023-06-22 02:00:00,6,2,195.14,9.82,31.44,47.39,77.58
2023-06-22 03:00:00,6,3,200.05,4.31,31.25,54.86,90.32
2023-06-22 04:00:00,6,4,221.41,13.31,33.36,53.83,102.19
2023-06-22 05:00:00,6,5,225.44,7.71,32.58,55.47,103.35
2023-06-22 06:00:00,6,6,197.78,3.48,29.46,49.88,79.35
2023-06-22 07:00:00,6,7,192.24,9.94,30.95,54.42,82.6
2023-06-22 08:00:00,6,8,198.88,0.42,32.36,47.07,60.92
2023-06-22 09:00:00,6,9,206.76,1.86,34.45,48.71,87.66
2023-06-22 10:00:00,6,10,217.83,12.49,32.97,48.37,79.66
2023-06-22 11:00:00,6,11,200.08,7.85,32.86,50.12,79.22
2023-06-22 12:00:00,6,12,212.38,6.52,31.03,43.57,78.62
2023-06-22 13:00:00,6,13,232.77,1.0,33.05,48.87,93.26
2023-06-22 14:00:00,6,14,207.63,14.8,35.64,57.26,109.88
2023-06-22 15:00:00,6,15,206.23,5.09,33.31,44.54,69.04
2023-06-22 16:00:00,6,16,169.62,16.28,29.99,43.35,72.51
2023-06-22 17:00:00,6,17,147.39,17.7,30.5,43.76,60.68
2023-06-22 18:00:00,6,18,207.77,0.64,34.18,63.31,114.23
2023-06-22 19:00:00,6,19,198.1,12.13,32.55,52.32,93.63
2023-06-22 20:00:00,6,20,189.7,6.49,32.85,48.65,78.98
2023-06-22 21:00:00,6,21,204.87,0.42,31.77,50.34,77.48
2023-06-22 22:00:00,6,22,198.79,1.65,34.01,51.14,87.34
2023-06-22 23:00:00,6,23,222.56,7.07,32.4,46.8,79.44
2023-06-23 00:00:00,6,0,201.72,17.41,32.63,47.41,77.11
2023-06-23 01:00:00,6,1,185.06,28.43,31.3,49.21,75.55
2023-06-23 02:00:00,6,2,219.8,2.79,34.84,46.38,80.44
2023-06-23 03:00:00,6,3,195.66,3.53,32.56,48.02,83.07
2023-06-23 04:00:00,6,4,210.53,0.97,34.22,51.77,89.81
2023-06-23 05:00:00,6,5,190.45,2.6,30.61,45.01,73.53
2023-06-23 06:00:00,6,6,187.0,8.32,36.47,63.05,98.27
2023-06-23 07:00:00,6,7,201.68,10.85,35.55,53.77,91.05
2023-06-23 08:00:00,6,8,200.26,11.36,29.18,43.65,68.45
2023-06-23 09:00:00,6,9,209.6,4.05,31.4,37.61,59.86
2023-06-23 10:00:00,6,10,194.63,5.2,33.96,46.56,74.8
2023-06-23 11:00:00,6,11,163.27,25.78,30.36,53.42,67.9
2023-06-23 12:00:00,6,12,191.34,4.45,32.74,52.45,90.66
2023-06-23 13:00:00,6,13,215.88,0.38,33.85,49.45,82.12
2023-06-23 14:00:00,6,14,194.05,13.47,32.63,46.99,87.72
2023-06-23 15:00:00,6,15,195.07,3.73,34.08,45.48,75.49
2023-06-23 16:00:00,6,16,219.73,14.79,31.61,47.99,88.27
2023-06-23 17:00:00,6,17,185.76,22.3,28.51,44.94,66.91
2023-06-23 18:00:00,6,18,169.14,7.19,34.96,48.01,70.99
2023-06-23 19:00:00,6,19,196.79,6.25,34.95,56.65,91.94
2023-06-23 20:00:00,6,20,190.32,9.43,38.01,46.14,74.73
2023-06-23 21:00:00,6,21,180.68,0.09,28.59,53.05,84.14
2023-06-23 22:00:00,6,22,196.49,11.34,34.5,53.82,91.52
2023-06-23 23:00:00,6,23,209.83,13.25,29.06,44.6,84.24
2023-06-24 00:00:00,6,0,199.81,9.65,36.51,45.78,78.97
2023-06-24 01:00:00,6,1,206.14,7.21,33.98,55.34,90.38
2023-06-24 02:00:00,6,2,236.27,20.18,31.1,45.37,78.99
2023-06-24 03:00:00,6,3,193.14,13.23,34.56,49.71,81.12
2023-06-24 04:00:00,6,4,205.57,0.93,31.89,60.2,104.32
2023-06-24 05:00:00,6,5,189.82,3.92,33.6,54.9,96.52
2023-06-24 06:00:00,6,6,183.07,8.65,33.41,50.43,76.4
2023-06-24 07:00:00,6,7,188.3,12.75,36.49,54.2,86.98
2023-06-24 08:00:00,6,8,190.42,11.86,36.63,49.72,82.83
2023-06-24 09:00:00,6,9,207.19,8.32,31.81,55.09,97.75
2023-06-24 10:00:00,6,10,246.98,8.21,35.12,39.77,86.12
2023-06-24 11:00:00,6,11,185.68,9.74,33.71,49.3,72.25
2023-06-24 12:00:00,6,12,191.67,19.83,30.17,39.57,58.36
2023-06-24 13:00:00,6,13,198.74,2.32,31.61,50.81,82.79
2023-06-24 14:00:00,6,14,207.92,6.54,37.67,48.82,73.77
2023-06-24 15:00:00,6,15,205.27,15.27,33.72,56.8,97.03
2023-06-24 16:00:00,6,16,225.68,21.18,35.0,53.56,97.49
2023-06-24 17:00:00,6,17,151.47,12.25,32.58,47.37,61.44
2023-06-24 18:00:00,6,18,152.26,10.25,31.92,47.97,59.58
2023-06-24 19:00:00,6,19,190.08,9.95,33.05,51.9,77.19
2023-06-24 20:00:00,6,20,221.95,6.19,32.47,47.14,93.79
2023-06-24 21:00:00,6,21,168.69,7.89,30.01,49.84,70.51
2023-06-24 22:00:00,6,22,139.85,10.28,30.99,56.58,70.3
2023-06-24 23:00:00,6,23,211.42,12.71,34.42,45.85,81.76
2023-06-25 00:00:00,6,0,204.87,10.9,32.24,47.76,83.91
2023-06-25 01:00:00,6,1,178.2,10.45,33.05,48.46,65.21
2023-06-25 02:00:00,6,2,180.29,9.38,33.47,65.79,105.3
2023-06-25 03:00:00,6,3,180.61,15.99,33.63,53.04,84.27
2023-06-25 04:00:00,6,4,202.21,14.57,35.29,55.66,93.76
2023-06-25 05:00:00,6,5,187.47,6.25,30.8,53.84,85.61
2023-06-25 06:00:00,6,6,209.88,4.79,34.14,54.18,99.83
2023-06-25 07:00:00,6,7,142.91,8.54,34.51,52.37,60.54
2023-06-25 08:00:00,6,8,182.86,2.64,34.97,51.83,71.11
2023-06-25 09:00:00,6,9,177.48,2.41,30.17,42.75,61.49
2023-06-25 10:00:00,6,10,194.87,1.87,33.51,51.79,84.92
2023-06-25 11:00:00,6,11,189.24,8.32,36.43,49.46,77.88
2023-06-25 12:00:00,6,12,215.96,2.28,32.8,52.73,101.54
2023-06-25 13:00:00,6,13,162.81,2.32,33.97,49.65,62.6
2023-06-25 14:00:00,6,14,200.91,11.46,34.56,53.82,85.99
2023-06-25 15:00:00,6,15,211.17,7.91,30.95,54.7,91.03
2023-06-25 16:00:00,6,16,237.13,7.86,36.67,35.44,72.22
2023-06-25 17:00:00,6,17,190.36,11.49,34.0,47.83,68.29
2023-06-25 18:00:00,6,18,206.49,5.25,34.04,40.71,73.82
2023-06-25 19:00:00,6,19,163.92,8.78,29.68,51.19,65.31
2023-06-25 20:00:00,6,20,152.16,12.81,34.59,48.5,57.67
2023-06-25 21:00:00,6,21,216.9,0.72,34.01,56.78,111.54
2023-06-25 22:00:00,6,22,199.89,9.04,36.25,51.04,91.23
2023-06-25 23:00:00,6,23,223.57,7.91,32.38,47.57,89.28
2023-06-26 00:00:00,6,0,172.53,8.15,31.02,54.69,72.13
2023-06-26 01:00:00,6,1,210.4,19.03,31.64,48.41,95.0
2023-06-26 02:00:00,6,2,237.38,8.28,31.99,47.51,93.06
2023-06-26 03:00:00,6,3,208.39,14.6,30.76,51.97,91.54
2023-06-26 04:00:00,6,4,205.53,4.63,35.58,58.06,104.07
2023-06-26 05:00:00,6,5,200.17,4.55,35.66,54.27,80.77
2023-06-26 06:00:00,6,6,168.58,2.42,32.61,52.83,71.07
2023-06-26 07:00:00,6,7,227.11,5.9,32.21,63.75,120.4
2023-06-26 08:00:00,6,8,187.78,13.0,29.37,46.34,73.21
2023-06-26 09:00:00,6,9,210.09,23.05,34.39,46.23,74.46
2023-06-26 10:00:00,6,10,168.74,12.37,36.31,50.73,73.01
2023-06-26 11:00:00,6,11,176.41,5.44,31.73,57.58,84.86
2023-06-26 12:00:00,6,12,228.7,0.78,32.77,45.29,94.71
2023-06-26 13:00:00,6,13,193.05,5.27,33.87,58.77,99.61
2023-06-26 14:00:00,6,14,229.07,15.43,36.45,42.8,80.41
2023-06-26 15:00:00,6,15,198.44,12.31,33.4,49.39,80.75
2023-06-26 16:00:00,6,16,163.16,0.12,33.39,50.87,74.28
2023-06-26 17:00:00,6,17,217.84,5.27,33.36,45.59,84.23
2023-06-26 18:00:00,6,18,188.2,16.11,30.15,46.89,66.74
2023-06-26 19:00:00,6,19,213.97,9.2,30.11,53.98,106.79
2023-06-26 20:00:00,6,20,200.5,1.48,31.38,57.21,90.7
2023-06-26 21:00:00,6,21,169.14,8.87,35.03,39.43,68.0
2023-06-26 22:00:00,6,22,203.29,8.16,32.33,50.9,88.42
2023-06-26 23:00:00,6,23,243.92,3.5,31.94,49.43,97.37
2023-06-27 00:00:00,6,0,209.86,6.5,31.91,50.54,76.6
2023-06-27 01:00:00,6,1,198.85,3.43,32.72,48.42,84.16
2023-06-27 02:00:00,6,2,221.51,10.78,36.4,43.55,72.68
2023-06-27 03:00:00,6,3,204.21,9.98,32.7,57.71,100.06
2023-06-27 04:00:00,6,4,204.19,12.52,31.43,55.8,104.67
2023-06-27 05:00:00,6,5,178.17,19.26,33.05,49.48,67.82
2023-06-27 06:00:00,6,6,204.68,6.58,36.51,47.56,84.86
2023-06-27 07:00:00,6,7,220.71,13.11,31.99,46.95,82.35
2023-06-27 08:00:00,6,8,183.28,17.42,30.64,37.07,62.32
2023-06-27 09:00:00,6,9,228.49,10.75,32.0,51.77,98.96
2023-06-27 10:00:00,6,10,198.17,3.41,33.26,53.9,88.97
2023-06-27 11:00:00,6,11,182.24,2.54,34.38,50.69,83.07
2023-06-27 12:00:00,6,12,219.95,1.59,35.01,49.57,94.04
2023-06-27 13:00:00,6,13,194.26,10.13,30.91,50.67,78.05
2023-06-27 14:00:00,6,14,215.19,1.8,31.1,45.73,91.0
2023-06-27 15:00:00,6,15,194.16,23.44,32.35,47.5,69.23
2023-06-27 16:00:00,6,16,198.8,1.34,34.37,49.17,82.89
2023-06-27 17:00:00,6,17,209.87,10.62,30.48,53.48,89.48
2023-06-27 18:00:00,6,18,205.82,8.05,31.79,56.89,90.21
2023-06-27 19:00:00,6,19,160.09,0.36,31.81,48.85,59.54
2023-06-27 20:00:00,6,20,177.58,5.87,34.88,44.78,66.05
2023-06-27 21:00:00,6,21,218.59,3.32,34.06,50.18,93.21
2023-06-27 22:00:00,6,22,197.36,5.1,34.81,60.06,104.13
2023-06-27 23:00:00,6,23,189.53,5.73,35.68,45.21,78.83
2023-06-28 00:00:00,6,0,172.83,1.66,32.39,54.43,79.83
2023-06-28 01:00:00,6,1,178.41,12.36,30.63,56.68,82.1
2023-06-28 02:00:00,6,2,159.56,20.7,30.64,48.2,69.33
2023-06-28 03:00:00,6,3,197.97,8.54,29.32,46.5,73.68
2023-06-28 04:00:00,6,4,188.03,18.63,32.08,52.87,74.92
2023-06-28 05:00:00,6,5,180.67,6.29,32.23,51.77,82.68
2023-06-28 06:00:00,6,6,198.64,7.02,34.58,53.47,95.19
2023-06-28 07:00:00,6,7,207.28,13.39,33.03,60.37,100.23
2023-06-28 08:00:00,6,8,241.86,8.96,32.02,50.84,112.33
2023-06-28 09:00:00,6,9,169.76,4.86,32.77,44.04,65.26
2023-06-28 10:00:00,6,10,223.19,17.38,30.92,50.33,95.84
2023-06-28 11:00:00,6,11,219.46,9.75,35.05,51.21,91.13
2023-06-28 12:00:00,6,12,184.42,13.41,31.43,56.34,91.72
2023-06-28 13:00:00,6,13,204.06,15.28,30.72,49.02,75.78
2023-06-28 14:00:00,6,14,190.85,11.97,34.64,47.95,74.62
2023-06-28 15:00:00,6,15,203.71,4.32,34.15,43.14,69.62
2023-06-28 16:00:00,6,16,230.18,0.46,29.55,52.74,94.68
2023-06-28 17:00:00,6,17,212.11,4.39,34.71,66.74,122.36
2023-06-28 18:00:00,6,18,210.17,2.82,31.52,48.89,87.38
2023-06-28 19:00:00,6,19,191.39,15.8,32.25,52.26,87.43
2023-06-28 20:00:00,6,20,170.32,2.39,33.37,47.26,65.73
2023-06-28 21:00:00,6,21,195.83,21.67,34.17,43.59,76.11
2023-06-28 22:00:00,6,22,224.13,8.98,33.89,52.17,97.89
2023-06-28 23:00:00,6,23,169.46,0.2,32.9,50.14,68.49
2023-06-29 00:00:00,6,0,178.9,3.73,32.15,38.07,53.6
2023-06-29 01:00:00,6,1,202.53,10.85,33.82,58.05,88.12
2023-06-29 02:00:00,6,2,180.31,1.53,32.76,52.08,84.12
2023-06-29 03:00:00,6,3,184.15,4.17,36.61,50.37,82.6
2023-06-29 04:00:00,6,4,191.53,5.24,34.17,47.89,91.12
2023-06-29 05:00:00,6,5,172.69,21.7,31.15,52.03,73.24
2023-06-29 06:00:00,6,6,180.52,4.64,32.04,52.26,75.33
2023-06-29 07:00:00,6,7,214.07,11.5,33.1,52.01,84.33
2023-06-29 08:00:00,6,8,173.85,0.66,35.6,55.34,85.02
2023-06-29 09:00:00,6,9,168.04,16.78,35.82,56.48,82.79
2023-06-29 10:00:00,6,10,187.4,23.98,32.21,60.03,101.56
2023-06-29 11:00:00,6,11,214.64,5.31,31.13,45.82,77.42
2023-06-29 12:00:00,6,12,196.06,9.93,30.88,47.13,80.64
2023-06-29 13:00:00,6,13,190.71,5.49,33.5,51.81,79.77
2023-06-29 14:00:00,6,14,200.89,2.82,37.61,46.1,83.95
2023-06-29 15:00:00,6,15,165.09,4.56,34.08,46.91,67.26
2023-06-29 16:00:00,6,16,209.89,6.98,29.81,52.38,83.89
2023-06-29 17:00:00,6,17,207.67,4.6,31.55,54.5,93.73
2023-06-29 18:00:00,6,18,191.81,0.07,31.75,56.38,80.44
2023-06-29 19:00:00,6,19,220.12,6.36,31.36,49.04,84.19
2023-06-29 20:00:00,6,20,177.45,4.01,32.22,52.32,71.9
2023-06-29 21:00:00,6,21,222.56,18.55,33.74,51.21,91.84
2023-06-29 22:00:00,6,22,203.09,10.2,34.36,50.09,83.51
2023-06-29 23:00:00,6,23,193.27,5.35,35.18,45.92,74.83
2023-06-30 00:00:00,6,0,199.6,10.3,34.05,45.28,75.94
2023-06-30 01:00:00,6,1,197.85,3.71,29.09,53.33,87.87
2023-06-30 02:00:00,6,2,224.41,5.08,30.89,45.84,87.43
2023-06-30 03:00:00,6,3,178.47,7.48,32.68,41.12,54.94
2023-06-30 04:00:00,6,4,184.75,1.25,33.29,49.84,77.15
2023-06-30 05:00:00,6,5,220.73,4.22,34.72,57.28,112.59
2023-06-30 06:00:00,6,6,188.09,12.08,33.09,36.03,55.67
2023-06-30 07:00:00,6,7,218.01,4.75,33.1,48.56,90.75
2023-06-30 08:00:00,6,8,233.99,8.03,33.48,53.38,106.15
2023-06-30 09:00:00,6,9,191.96,19.43,32.49,40.88,69.75
2023-06-30 10:00:00,6,10,213.63,4.51,33.17,48.93,88.6
2023-06-30 11:00:00,6,11,176.93,1.54,35.25,44.3,69.59
2023-06-30 12:00:00,6,12,215.09,4.51,32.83,44.96,83.18
2023-06-30 13:00:00,6,13,203.99,11.37,32.94,47.99,84.91
2023-06-30 14:00:00,6,14,209.46,12.35,32.93,44.38,79.73
2023-06-30 15:00:00,6,15,187.09,6.37,35.6,43.97,63.56
2023-06-30 16:00:00,6,16,166.78,15.58,30.78,49.7,63.27
2023-06-30 17:00:00,6,17,210.07,6.79,36.55,61.14,105.32
2023-06-30 18:00:00,6,18,158.73,0.99,30.65,53.79,78.95
2023-06-30 19:00:00,6,19,193.65,0.39,31.69,55.05,88.04
2023-06-30 20:00:00,6,20,218.82,2.64,34.49,53.99,100.05
2023-06-30 21:00:00,6,21,203.84,14.55,35.06,46.51,69.22
2023-06-30 22:00:00,6,22,238.97,1.11,30.19,51.55,103.7
2023-06-30 23:00:00,6,23,220.5,14.26,30.81,55.49,102.45
2023-07-01 00:00:00,7,0,261.92,28.58,32.48,64.14,126.72
2023-07-01 01:00:00,7,1,275.55,3.71,36.62,60.97,141.55
2023-07-01 02:00:00,7,2,274.05,6.48,34.42,62.6,134.8
2023-07-01 03:00:00,7,3,243.36,33.19,31.43,72.31,143.12
2023-07-01 04:00:00,7,4,256.19,19.53,27.09,64.2,142.11
2023-07-01 05:00:00,7,5,263.78,15.12,32.09,58.42,129.3
2023-07-01 06:00:00,7,6,234.28,37.71,32.65,59.63,114.25
2023-07-01 07:00:00,7,7,275.95,28.28,31.16,54.73,123.26
2023-07-01 08:00:00,7,8,270.02,33.72,30.23,71.74,159.43
2023-07-01 09:00:00,7,9,241.54,23.34,32.25,68.02,137.8
2023-07-01 10:00:00,7,10,283.08,51.8,30.04,60.42,136.61
2023-07-01 11:00:00,7,11,289.32,18.95,35.67,70.9,176.68
2023-07-01 12:00:00,7,12,279.54,42.44,34.96,63.16,141.49
2023-07-01 13:00:00,7,13,268.52,24.39,33.24,57.85,120.88
2023-07-01 14:00:00,7,14,286.83,8.45,32.11,64.53,159.3
2023-07-01 15:00:00,7,15,288.6,29.83,30.61,61.99,147.0
2023-07-01 16:00:00,7,16,281.15,28.15,31.89,64.19,150.83
2023-07-01 17:00:00,7,17,258.51,14.49,35.21,53.15,117.85
2023-07-01 18:00:00,7,18,280.53,15.78,33.67,55.95,127.28
2023-07-01 19:00:00,7,19,298.91,24.75,32.34,67.44,168.78
2023-07-01 20:00:00,7,20,263.07,28.5,33.78,68.47,153.43
2023-07-01 21:00:00,7,21,316.96,0.29,33.02,67.08,185.49
2023-07-01 22:00:00,7,22,264.49,35.53,32.72,71.09,154.24
2023-07-01 23:00:00,7,23,275.65,20.06,33.89,62.89,142.23
2023-07-02 00:00:00,7,0,261.55,11.68,32.96,62.54,139.2
2023-07-02 01:00:00,7,1,279.47,34.41,33.65,55.43,130.22
2023-07-02 02:00:00,7,2,240.16,24.76,32.25,57.1,113.65
2023-07-02 03:00:00,7,3,264.08,37.16,31.42,50.06,118.19
2023-07-02 04:00:00,7,4,253.16,29.38,30.83,58.39,114.85
2023-07-02 05:00:00,7,5,277.71,24.98,30.59,49.71,108.0
2023-07-02 06:00:00,7,6,294.89,23.47,28.72,65.4,152.47
2023-07-02 07:00:00,7,7,287.92,29.83,30.1,61.94,154.72
2023-07-02 08:00:00,7,8,227.57,20.86,30.05,49.87,97.2
2023-07-02 09:00:00,7,9,315.84,16.47,30.91,59.05,148.66
2023-07-02 10:00:00,7,10,280.91,31.1,35.05,69.84,162.97
2023-07-02 11:00:00,7,11,259.47,23.56,31.61,59.37,128.32
2023-07-02 12:00:00,7,12,278.14,25.34,32.41,55.01,116.53
2023-07-02 13:00:00,7,13,278.52,35.89,32.47,51.07,119.56
2023-07-02 14:00:00,7,14,261.66,23.86,35.1,51.22,105.87
2023-07-02 15:00:00,7,15,278.96,25.15,30.78,62.68,149.33
2023-07-02 16:00:00,7,16,262.85,19.0,31.48,57.83,121.02
2023-07-02 17:00:00,7,17,266.91,29.31,31.72,58.25,130.73
2023-07-02 18:00:00,7,18,261.27,28.5,34.2,57.85,132.51
2023-07-02 19:00:00,7,19,246.35,34.01,34.62,59.3,126.68
2023-07-02 20:00:00,7,20,277.92,19.21,32.88,53.86,127.36
2023-07-02 21:00:00,7,21,286.71,20.42,34.39,61.58,146.81
2023-07-02 22:00:00,7,22,285.3,32.92,32.28,52.89,118.31
2023-07-02 23:00:00,7,23,291.4,27.52,31.58,56.22,134.41
2023-07-03 00:00:00,7,0,281.49,15.94,34.29,65.05,151.56
2023-07-03 01:00:00,7,1,264.35,38.07,32.9,61.88,134.91
2023-07-03 02:00:00,7,2,291.79,8.02,30.46,63.43,146.66
2023-07-03 03:00:00,7,3,247.85,32.84,33.92,70.75,148.39
2023-07-03 04:00:00,7,4,256.99,12.35,31.51,59.7,122.03
2023-07-03 05:00:00,7,5,255.72,43.86,31.27,60.11,135.9
2023-07-03 06:00:00,7,6,296.6,9.55,33.71,58.68,145.86
2023-07-03 07:00:00,7,7,293.86,36.52,31.75,57.78,146.48
2023-07-03 08:00:00,7,8,284.75,24.18,32.71,54.95,135.26
2023-07-03 09:00:00,7,9,296.44,21.33,33.25,60.42,159.74
2023-07-03 10:00:00,7,10,257.41,26.85,30.36,61.78,133.51
2023-07-03 11:00:00,7,11,281.97,31.32,32.7,62.05,143.95
2023-07-03 12:00:00,7,12,272.5,15.96,34.63,60.32,135.21
2023-07-03 13:00:00,7,13,291.94,16.84,30.02,64.63,164.81
2023-07-03 14:00:00,7,14,272.7,31.5,32.83,60.15,130.17
2023-07-03 15:00:00,7,15,267.3,7.93,30.27,57.95,124.78
2023-07-03 16:00:00,7,16,285.82,19.16,33.97,55.37,133.14
2023-07-03 17:00:00,7,17,292.52,55.41,33.95,52.26,126.7
2023-07-03 18:00:00,7,18,261.63,15.32,31.22,67.3,151.67
2023-07-03 19:00:00,7,19,273.78,36.48,36.35,56.5,122.3
2023-07-03 20:00:00,7,20,253.83,19.14,34.14,55.37,116.86
2023-07-03 21:00:00,7,21,225.04,30.09,33.34,57.91,107.74
2023-07-03 22:00:00,7,22,279.01,31.54,33.23,58.61,130.99
2023-07-03 23:00:00,7,23,287.18,36.29,33.9,68.19,167.69
2023-07-04 00:00:00,7,0,280.24,23.0,29.94,58.36,135.91
2023-07-04 01:00:00,7,1,236.01,44.89,32.32,73.17,143.32
2023-07-04 02:00:00,7,2,267.98,19.11,32.69,60.32,130.66
2023-07-04 03:00:00,7,3,230.63,27.34,31.13,70.29,133.32
2023-07-04 04:00:00,7,4,302.39,27.45,32.86,64.47,157.45
2023-07-04 05:00:00,7,5,253.28,13.78,34.39,61.81,134.85
2023-07-04 06:00:00,7,6,300.11,22.14,31.08,67.89,175.05
2023-07-04 07:00:00,7,7,293.92,26.62,31.82,65.61,169.2
2023-07-04 08:00:00,7,8,256.99,20.68,30.29,63.17,137.54
2023-07-04 09:00:00,7,9,252.34,49.41,28.35,71.59,148.94
2023-07-04 10:00:00,7,10,282.01,16.61,33.49,57.51,132.89
2023-07-04 11:00:00,7,11,258.11,36.79,31.88,55.03,120.88
2023-07-04 12:00:00,7,12,277.05,33.56,32.02,56.62,131.8
2023-07-04 13:00:00,7,13,265.34,24.86,29.95,68.76,151.27
2023-07-04 14:00:00,7,14,239.38,16.35,31.56,67.25,132.93
2023-07-04 15:00:00,7,15,230.39,17.32,34.12,57.37,116.08
2023-07-04 16:00:00,7,16,279.53,19.82,31.93,48.23,110.25
2023-07-04 17:00:00,7,17,263.77,7.14,31.99,58.97,136.44
2023-07-04 18:00:00,7,18,263.94,14.97,32.34,54.93,121.81
2023-07-04 19:00:00,7,19,288.92,10.18,29.46,57.53,136.76
2023-07-04 20:00:00,7,20,298.47,38.46,33.18,54.73,132.28
2023-07-04 21:00:00,7,21,269.55,31.18,29.42,51.95,116.0
2023-07-04 22:00:00,7,22,268.19,32.86,30.05,69.42,157.75
2023-07-04 23:00:00,7,23,285.0,30.89,29.83,56.58,132.58
2023-07-05 00:00:00,7,0,247.86,26.67,31.58,67.06,142.86
2023-07-05 01:00:00,7,1,279.46,39.61,31.22,58.89,135.1
2023-07-05 02:00:00,7,2,286.04,18.89,31.93,54.35,129.0
2023-07-05 03:00:00,7,3,288.6,26.07,30.12,62.55,144.08
2023-07-05 04:00:00,7,4,236.26,32.47,33.94,58.04,117.15
2023-07-05 05:00:00,7,5,259.77,11.79,33.6,58.96,126.39
2023-07-05 06:00:00,7,6,257.43,55.97,31.58,60.72,138.25
2023-07-05 07:00:00,7,7,277.0,25.29,30.97,55.94,132.73
2023-07-05 08:00:00,7,8,284.61,26.42,30.77,51.89,123.58
2023-07-05 09:00:00,7,9,304.93,37.57,31.31,59.74,158.04
2023-07-05 10:00:00,7,10,265.1,34.15,29.13,64.82,145.31
2023-07-05 11:00:00,7,11,265.05,25.38,30.01,55.49,127.68
2023-07-05 12:00:00,7,12,297.99,26.3,33.65,60.77,146.69
2023-07-05 13:00:00,7,13,280.93,9.96,32.53,67.53,160.49
2023-07-05 14:00:00,7,14,300.35,19.44,35.2,59.55,151.66
2023-07-05 15:00:00,7,15,280.77,30.17,31.33,60.43,133.76
2023-07-05 16:00:00,7,16,251.86,29.44,31.21,60.28,134.12
2023-07-05 17:00:00,7,17,248.34,37.21,31.11,56.59,111.38
2023-07-05 18:00:00,7,18,243.97,23.79,31.29,55.03,105.46
2023-07-05 19:00:00,7,19,288.24,11.13,30.61,55.05,118.08
2023-07-05 20:00:00,7,20,298.77,35.57,32.47,61.84,156.43
2023-07-05 21:00:00,7,21,311.99,39.36,31.99,63.79,157.73
2023-07-05 22:00:00,7,22,291.86,33.98,30.91,64.03,153.23
2023-07-05 23:00:00,7,23,298.26,23.36,34.43,58.11,148.7
2023-07-06 00:00:00,7,0,263.4,35.44,35.72,65.47,144.75
2023-07-06 01:00:00,7,1,251.87,59.29,34.26,61.54,126.12
2023-07-06 02:00:00,7,2,292.0,26.15,33.04,60.35,139.0
2023-07-06 03:00:00,7,3,283.35,11.88,33.45,43.3,101.78
2023-07-06 04:00:00,7,4,277.15,19.14,35.64,55.91,133.49
2023-07-06 05:00:00,7,5,282.75,31.25,33.45,52.39,127.03
2023-07-06 06:00:00,7,6,281.46,8.95,30.76,63.14,157.11
2023-07-06 07:00:00,7,7,300.68,26.69,32.71,60.48,148.36
2023-07-06 08:00:00,7,8,300.9,28.8,33.18,54.64,130.51
2023-07-06 09:00:00,7,9,285.88,40.35,29.94,61.52,148.21
2023-07-06 10:00:00,7,10,291.92,38.1,31.36,52.88,129.78
2023-07-06 11:00:00,7,11,285.28,33.65,34.13,54.78,130.29
2023-07-06 12:00:00,7,12,265.78,3.37,28.28,56.45,121.37
2023-07-06 13:00:00,7,13,290.13,34.21,29.43,62.7,138.42
2023-07-06 14:00:00,7,14,247.11,32.06,31.58,67.0,133.02
